mim	is_phenotype	date_fetched	umls_ids	orphanet_ids
191500	False	2025-03-21	C1860604	
191510	False	2025-03-24	C1824805	
191520	False	2025-03-21	C1860596	3408
191523	False	2025-03-23	C1421376|C4016424	
191525	False	2025-03-23	C1421361|C1720958	
191530	False	2025-03-21	C1860587	
191540	False	2025-03-23	C3887994	
191550	False	2025-03-23	C1860586	
191600	False	2025-03-24	C0153619	
191650	False	2025-03-25	C0041960	
191700	False	2025-03-23	C2674049	
191710	False	2025-03-20	C1824761	
191720	False	2025-03-24	C1424776	
191730	False	2025-03-23	C1421363	
191740	False	2025-03-25	C0010324|C0017551|C0270210|C0537026|C1866173|C2931132|C4016425	
191741	False	2025-03-24		
191742	False	2025-03-24		
191743	False	2025-03-23		
191750	False	2025-03-21		
191760	False	2025-03-24	C1421321|C5231487	
191800	True	2025-03-19	C5231389	
191810	False	2025-03-25		
191830	True	2025-03-23	C1619700	1848|411709
191840	False	2025-03-23	C1335224|C1834153|C1866423	
191845	False	2025-03-25	C1421351|C4551496	
191850	False	2025-03-21	C0263334	
191900	True	2025-03-19	C0268390	575
191950	False	2025-03-24	C1860551	
192000	False	2025-03-21	C0266383	
192020	False	2025-03-23	C1421318	
192050	False	2025-03-20	C1860549	3411
192070	False	2025-03-20		
192090	False	2025-07-06	C0694872|C1708349|C1969537|C4016426|C4016427|C4551988|C5677027|C5935666	
192100	False	2025-03-24	C0266122|C4551488	
192130	False	2025-03-25	C1412685|C5774183|C5774184	
192132	False	2025-03-20	C1412673|C4016429	
192150	False	2025-03-21	C1823613|C4540493	
192200	False	2025-03-20	C0042345	
192225	False	2025-03-25	C1421435	
192240	False	2025-03-20	C1823619|C2676832|C4693980	
192300	False	2025-03-23	C1860520	
192310	False	2025-03-24	C1860519	
192315	True	2025-03-19	C1860518	247691
192320	False	2025-03-21	C1366646	
192321	False	2025-03-21	C1336936	
192340	False	2025-03-24	C0687720|C1366535|C4016430	
192350	False	2025-03-21	C4225671	887
192400	False	2025-03-23	C1860490	
192430	True	2025-03-19	C0220704	567
192445	False	2025-03-23	C1860471	3201
192450	False	2025-03-21		
192500	True	2025-03-25	C3277700|C4551647	101016|768
192600	True	2025-07-20	C0205700|C0700053|C0949658|C3495498	
192605	True	2025-03-19	C0340485	
192700	False	2025-03-25	C1860465	
192800	False	2025-03-23	C1860464	2064
192900	False	2025-03-20	C1860463	
192950	True	2025-03-25	C0240912	178382|295201|295203
192968	False	2025-03-20	C1442490	
192972	False	2025-03-20		
192974	False	2025-08-10	C1416484	
192975	False	2025-03-21	C1416487	
192977	False	2025-03-25	C1421455|C4551552	
193000	False	2025-03-24	C4551858	289365
193001	False	2025-03-25	C1420115|C4303546	
193002	False	2025-03-23	C1420114	
193003	True	2025-03-19	C1836383	98764
193005	False	2025-03-21	C2931176	1767
193007	False	2025-09-08	C0155502|C2749845	
193010	False	2025-03-23		
193040	False	2025-03-23	C1421449	
193050	False	2025-03-25		
193060	False	2025-03-24	C1421451|C3805411|C4479666|C4479667	
193065	False	2025-03-24	C1336929|C1969639|C2750459	
193067	False	2025-03-20	C0808900|C4479515|C4479668	
193070	False	2025-03-25	C1860423	
193090	False	2025-03-20	C0342700	2967
193100	True	2025-03-19	C0342642	89937
193190	False	2025-03-23	C1336937	
193200	False	2025-03-21	C3277701	
193210	False	2025-03-21	C1416494	
193220	True	2025-03-19	C3888099|C5435648	263347|3086
193230	True	2025-03-24	C1860405	91496
193235	True	2025-03-19	C0242852|C4721549	329211
193240	False	2025-03-25	C1860403	2997
193245	False	2025-03-24	C1336931	
193250	False	2025-03-21	C0221210	
193290	False	2025-03-20		
193300	True	2025-08-17	C0019562	892
193400	True	2025-03-19	C1264039	166078|903
193450	False	2025-03-21	C1860357	
193500	True	2025-03-19	C1847800	3440|894
193510	True	2025-03-19	C1860339	3440|895
193520	True	2025-03-19	C0553586	3444
193525	False	2025-03-25	C1421500	
193530	True	2025-03-19	C0457013	952
193670	True	2025-03-19	C0472817|C5542296	51636
193675	False	2025-03-24		
193680	False	2025-03-21		
193700	True	2025-03-24	C0265224	2053
193900	True	2025-07-06	C1721005|C4011926	171723
194000	False	2025-03-21	C1853486	
194050	False	2025-03-21	C0175702	904
194070	True	2025-09-08	C0027708	654
194071	True	2025-03-19	C3887743	654
194072	False	2025-03-24	C0206115	893
194080	True	2025-03-19	C0950121	220
194090	False	2025-03-25	C1860265	654
194100	False	2025-03-20		
194190	False	2025-03-20	C0796117|C0796202|C1956097	280
194200	True	2025-07-20	C0043202	
194300	True	2025-03-19	C1860238	170
194320	False	2025-03-25	C1860237	
194350	False	2025-03-23	C1327917	3466
194355	False	2025-03-20	C1421527|C4016432	
194360	False	2025-03-21	C1366475|C4539948	
194363	False	2025-03-24	C1337033|C4225288	
194364	False	2025-09-08	C1337034	
194370	False	2025-03-23	C1860232	
194380	True	2025-03-19	C0272051|C4551512	3202
194400	False	2025-03-23	C1860231	
194450	False	2025-03-20	C1860230	
194460	False	2025-03-23	C1412706	
194470	False	2025-03-23	C1860228	251523
194480	False	2025-03-23	C1421570	
194490	False	2025-03-21	C1421587	
194500	False	2025-03-20	C1421688	
194510	False	2025-03-21	C1421780	
194520	False	2025-03-24		
194521	False	2025-03-23	C1421787	
194522	False	2025-03-23	C1421788	
194524	False	2025-03-24	C1421668	
194525	False	2025-03-20	C1421679	
194526	False	2025-03-20	C1421789	
194527	False	2025-03-20	C1421719	
194528	False	2025-03-23	C1421738	
194529	False	2025-03-20	C1421708	
194530	False	2025-03-23		
194531	False	2025-03-25	C1421823	
194532	False	2025-03-21	C1421838	
194533	False	2025-03-21	C1421790	
194534	False	2025-03-23	C1421727	
194535	False	2025-03-21	C1860227	
194536	False	2025-03-24	C1421610	
194537	False	2025-03-25	C1421747	
194538	False	2025-08-17	C1421588	
194539	False	2025-03-25	C1421786	
194540	False	2025-03-24	C1415552	
194541	False	2025-03-24	C1823903	
194542	False	2025-03-21	C1421800	
194543	False	2025-03-21	C1421822	
194544	False	2025-03-20	C1421824	
194545	False	2025-03-20	C1421825	
194546	False	2025-03-24	C1421826	
194547	False	2025-03-24	C1421827	
194548	False	2025-03-23	C1421828	
194549	False	2025-03-24	C1421833	
194550	False	2025-03-21	C1826337	
194551	False	2025-03-25	C1421834	
194552	False	2025-03-24	C1421837	
194553	False	2025-03-23	C1421839	
194554	False	2025-03-23	C1421801	
194555	False	2025-03-24	C1421713	
194556	False	2025-03-21	C1421631	
194557	False	2025-03-25	C1421689	
194558	False	2025-03-24	C1421841	
194624	False	2025-03-20	C1421605	
194628	False	2025-03-25	C1421612	
194630	False	2025-03-24	C1421614	
194631	False	2025-03-23	C1421615	
194632	False	2025-03-24	C1421616	
194633	False	2025-03-23	C1421617	
194648	False	2025-03-24	C1421633|C3808889	
195000	False	2025-06-15	C1421864|C4014291	
195002	False	2025-03-21		
200100	True	2025-03-21	C0000744	14
200110	True	2025-03-20	C1860224	920
200130	False	2025-03-24	C0796125	2985
200150	True	2025-03-19	C0393576	2388
200170	False	2025-03-21	C1860215	90301
200300	False	2025-03-20	C1860214	
200350	False	2025-03-24	C0268603|C1412104	
200400	False	2025-03-25	C1860213	930
200440	False	2025-03-24		
200450	False	2025-03-25	C1860212	929
200500	True	2025-03-23	C0265559	931
200600	True	2025-03-23	C0265273	93299|932
200610	True	2025-03-21	C0220685	93296|93297|932
200700	True	2025-03-19	C0265260	2098
200710	False	2025-03-23		
200720	False	2025-03-25		
200900	False	2025-03-25	C1860168	935
200930	False	2025-03-21		
200950	True	2025-03-19	C0268410	35121
200970	False	2025-03-24	C1860167	2561
200980	False	2025-03-24	C1860166	958
200990	True	2025-07-20	C0796147|C2931760|C3277723	36
200995	False	2025-03-24	C3495588	221054
201000	True	2025-03-19	C1275078|C4551510	65759
201020	False	2025-03-24	C0265303	65798
201050	False	2025-03-25	C1860145	949
201100	True	2025-03-23	C0221036	37
201170	False	2025-03-20	C1860119	1788
201180	False	2025-03-23	C4551987	1784
201181	False	2025-03-21		
201200	False	2025-03-24	C0406584	2500
201250	True	2025-03-19	C2930970	968
201300	True	2025-03-19	C2752089|C3854373	970
201310	False	2025-03-20	C0796290	971
201400	True	2025-03-19	C0271583|C0342388	199296
201450	True	2025-03-19	C0220710	42
201460	False	2025-03-23		
201470	True	2025-03-19	C0342783	26792
201475	True	2025-03-19	C3887523	26793
201550	False	2025-03-20	C0431886	2952
201710	True	2025-03-19	C0342474	418|90790
201750	True	2025-03-19	C3150099	63269
201810	True	2025-03-23	C0342471	418|90791
201910	True	2025-03-19	C2936858	315306|315311|418|90794
202010	True	2025-03-19	C0268292	418|90795
202110	True	2025-03-20	C0268285	418|90793|90796
202150	False	2025-03-23	C1859978	95700
202155	False	2025-03-21	C1859977	95702
202200	True	2025-03-19	C4049650	361
202300	True	2025-03-19	C1859972	1501
202355	False	2025-03-21	C1859971	361
202370	True	2025-03-23	C3550234	44|772|79189
202400	True	2025-03-19	C2584774	101041|335|98880
202500	False	2025-03-23		
202550	False	2025-03-23	C0345240	
202600	False	2025-03-23	C1859969	
202650	True	2025-03-19	C0265242|C1876185	990
202660	False	2025-03-25	C1859967	991
202700	True	2025-03-19	C1859966	486
202900	False	2025-03-25	C1859965	3199
203000	False	2025-03-23	C1859964	2007
203100	True	2025-03-19	C0268494|C4551504	352731|79431
203200	True	2025-03-19	C0268495|C0268497	79432
203280	False	2025-03-21		
203285	False	2025-03-20		
203290	True	2025-03-19	C0342683	79433
203300	True	2025-03-19	C2931875	231500|79430
203310	False	2025-03-23		
203330	False	2025-03-21	C2932717	94090
203340	False	2025-03-21	C1859910	2513
203400	True	2025-03-19	C0268293	427
203450	True	2025-03-19	C0270726	363717|363722|58
203500	True	2025-03-19	C0002066	56
203550	False	2025-03-25	C0795895	1005
203600	False	2025-03-21	C0265328	2574
203650	True	2025-03-21	C1859878|C4551986	2850
203655	True	2025-03-19	C1859877	701
203700	True	2025-03-19	C0205710	726
203740	True	2025-03-19	C2752074	31
203750	True	2025-03-20	C1536500	134
203760	False	2025-03-20	C1859850	
203780	True	2025-03-19	C4746745	63|88919
203800	True	2025-03-19	C0268425	64
204000	True	2025-03-19	C2931258	65
204100	True	2025-03-19	C1859844	65
204110	False	2025-03-25	C1857588	1021
204200	True	2025-03-19	C0751383	
204300	True	2025-03-19	C5561927	228363
204400	False	2025-03-25		
204500	True	2025-03-19	C1876161	228349
204600	False	2025-03-23		
204650	True	2025-03-19	C2673923	100031|88661
204690	True	2025-03-19	C2931783	1031
204700	True	2025-03-19	C2673922	100033|88661
204730	False	2025-03-25	C1859818	
204750	True	2025-03-19	C1859817	79154
204800	False	2025-03-23	C1859816	
204850	False	2025-03-25	C1859815	
204870	True	2025-03-19	C0339273	98957
204900	False	2025-03-21	C0268399	
205000	False	2025-03-21	C0002735	
205100	True	2025-03-24	C1859807	300605
205200	False	2025-03-24	C1859806	
205250	False	2025-03-23	C1859805	803
205400	True	2025-03-24	C0039292	31150
205600	False	2025-03-21		
205700	False	2025-03-20	C0002880	
205900	False	2025-03-21		
205950	True	2025-03-19	C4225425	1047|260305
206000	False	2025-03-21	C1859787	
206100	True	2025-03-19	C3806153	83642
206200	True	2025-03-20	C0085576	209981
206300	False	2025-03-20	C1859786	
206400	False	2025-03-24	C1859785	
206500	True	2025-03-19	C0002902|C5561928	1048
206550	False	2025-03-21	C1859784	199279
206570	False	2025-03-21	C1859783	
206600	False	2025-03-25	C4225670	
206700	True	2025-03-23	C0431401	1065
206750	False	2025-03-21	C1859782	1064
206780	False	2025-03-20	C1290511	99797
206800	True	2025-03-24	C3277900	79143|94150
206900	True	2025-03-21	C1859773	77298
206920	True	2025-03-19	C0599973	1106
207000	False	2025-03-23	C1859762	
207300	False	2025-03-20	C1859761	
207410	True	2025-03-19	C2936791	596008|83
207500	False	2025-03-23	C0003466	557
207600	False	2025-03-24	C0039263	3287
207620	False	2025-03-21	C1859754	1112
207700	False	2025-03-20		
207720	False	2025-03-24	C5886792	
207731	False	2025-03-21	C1859753	1116
207740	False	2025-03-23	C1859752	2926
207750	True	2025-03-19	C1720779	309020|444490
207765	False	2025-03-23		
207770	False	2025-03-24	C0795952	3469
207780	False	2025-03-21	C0342280	1133
207790	False	2025-03-21	C0751615	2356
207800	True	2025-03-23	C0268548	90
207900	True	2025-08-17	C0268547	23
207950	False	2025-03-25	C0003803|C0555206	
208000	True	2025-03-19	C1859727|C4551985	51608
208050	True	2025-03-23	C1859726	3342
208060	False	2025-03-23	C1859725	
208080	False	2025-03-23		
208081	False	2025-03-24	C5882782	
208085	True	2025-03-19	C1859722|C4551984	2697
208100	True	2025-05-11	C1859721|C5435650	1143
208110	False	2025-03-23		
208150	True	2025-07-20	C1276035	994
208155	False	2025-03-21	C1859711	1150
208158	False	2025-03-23	C1859710	1485
208200	False	2025-03-21		
208230	True	2025-03-19	C0432215	1159
208250	True	2025-03-19	C1859690	2848
208300	False	2025-03-25	C0008732	1160
208400	True	2025-07-20	C0268225|C2931840	93
208500	False	2025-07-06	C0265275|C4551856	474
208530	True	2025-03-19	C0175707|C3178806	97548
208540	True	2025-03-19	C3715199	294415
208550	True	2025-03-19	C1859648	
208600	False	2025-03-20	C1859647	
208700	False	2025-03-20	C1859646	
208750	False	2025-03-20	C1859645	
208800	False	2025-03-25		
208850	False	2025-03-21	C0796045	1188
208870	False	2025-03-20	C0796056	
208900	True	2025-04-22	C0004135	100|370109
208905	False	2025-03-21		
208910	False	2025-03-25	C1859615	100
208920	True	2025-03-19	C1859598	1168
209000	False	2025-03-21		
209010	False	2025-03-20	C1859596	1192
209050	False	2025-03-21	C1859595	
209100	False	2025-03-21	C1859594	
209300	True	2025-03-19	C0521802|C3277918	1195
209400	False	2025-03-24		
209500	True	2025-03-19	C1859592	86819
209600	False	2025-03-24	C0004331	
209700	False	2025-03-20	C0263429	79100
209750	False	2025-03-24		
209770	False	2025-03-21	C1859591	1488
209800	False	2025-09-08		
209850	False	2025-03-21	C0004352|C1510586|C1968924	
209880	True	2025-03-19	C1275808|C1859049|C5562075	661|99803
209885	True	2025-03-24	C1319466	1231
209900	True	2025-09-08	C2936862	110
209901	False	2025-06-15	C1412746|C2936862|C4016435	
209920	True	2025-03-19	C1859534|C2931418	572
209930	False	2025-03-20		
209950	True	2025-03-19	C4011949	319569|99898
209970	False	2025-03-20	C1859526	1237
210000	True	2025-07-13	C0221061	1239
210050	False	2025-03-25	C1859519	
210100	True	2025-03-20	C1859518	
210200	True	2025-03-19	C0268600	6
210210	True	2025-03-19	C1859499	6
210250	True	2025-03-24	C0342907|C2749759	2882
210300	False	2025-03-24		
210350	False	2025-03-25	C1859487	141333
210370	True	2025-03-19	C1859486	41751
210400	False	2025-03-20	C0221363|C3887497	2695
210450	False	2025-03-21		
210500	False	2025-03-21	C4520983	30391
210550	False	2025-03-24		
210600	True	2025-08-17	C4551474	808
210700	False	2025-03-24	C1859468	2617
210710	True	2025-08-17	C1859452	2636
210720	True	2025-07-20	C0432246	2637
210730	False	2025-03-25		
210740	False	2025-03-21	C0342284	1227
210745	False	2025-03-21	C1859432	2057
210750	True	2025-03-24	C2673866	
210900	True	2025-03-19	C0005859|C4746755	125
211000	False	2025-03-23	C0268478	94086
211100	False	2025-03-21	C1414862|C1859408|C1859411|C4749062	
211120	False	2025-03-24	C1859407	1842
211170	False	2025-03-20		
211180	True	2025-03-19	C1859405	1270
211200	False	2025-03-20	C1859404	1271
211350	True	2025-03-21	C0432239	1801
211355	False	2025-03-21	C1859394	
211369	False	2025-03-24	C1859393	
211370	False	2025-03-23	C1859385	2713
211380	True	2025-07-13	C0809936|C1863870	1299
211390	False	2025-08-10	C0796271	3123
211400	True	2025-03-19	C2749757	60033
211410	False	2025-03-23		
211420	False	2025-03-20		
211450	False	2025-03-20	C0340231	
211480	False	2025-03-20	C0040021	36258
211500	True	2025-03-19	C0015708	97229
211530	True	2025-03-19	C0796274	572543|97229
211550	False	2025-03-21		
211600	True	2025-03-21	C4551898	172|79306
211750	True	2025-08-10	C0796095	1308
211770	False	2025-03-25	C0796282	1375
211800	True	2025-03-23	C1859372	289601
211890	False	2025-03-25	C1859371	1318
211900	True	2025-03-19	C1876187|C4692564	306661|53715
211910	False	2025-03-23	C1859359	1327
211920	False	2025-03-25	C2931680	1326
211930	False	2025-03-24	C5848327	1321
211960	False	2025-03-25	C1859356	3292
211965	False	2025-03-23	C1859355	
211970	False	2025-03-24		
211980	True	2025-03-19	C0242379	
211990	False	2025-03-24	C1859354	140
212050	True	2025-03-24	C1859353	457088
212060	False	2025-03-20	C1859352	
212065	True	2025-03-31	C0349653	79318
212066	True	2025-03-21	C2931008	79329
212067	False	2025-03-21	C0349655	
212070	True	2025-03-19	C0398782	
212080	False	2025-03-20	C1859332	137675
212090	False	2025-03-20	C1859331	
212093	True	2025-03-20	C5774175	
212100	False	2025-03-25	C1859329	
212110	False	2025-03-21		
212112	True	2025-03-19	C0796031|C0796083	2229
212120	False	2025-03-25		
212130	False	2025-03-21	C1859328	
212135	False	2025-03-23	C1859327	1354
212138	True	2025-03-19	C0342791	159
212140	True	2025-03-19	C0342788	158
212160	False	2025-03-23	C1859318	
212200	False	2025-03-20	C3495555|C5700357	1361
212350	True	2025-03-19	C1859317	1369
212360	False	2025-03-20	C1859316	1366
212400	False	2025-03-21	C1859315	
212500	True	2025-03-19	C0220721	91492
212540	False	2025-03-21	C1859312	1317
212550	True	2025-03-19	C4225424	435930
212600	False	2025-03-25		
212700	False	2025-03-20		
212710	False	2025-03-20	C0796123	1368
212720	True	2025-07-06	C0796037|C5542298	1387
212750	True	2025-03-19	C1859310	
212780	True	2025-03-19	C1859309	3258
212790	False	2025-03-20	C1859308	
212800	False	2025-03-23	C1859307	
212835	False	2025-03-25	C1859306	1174
212840	True	2025-03-21	C1859305	1173
212850	False	2025-03-24	C1859304	
212890	False	2025-03-23	C1859303	
212895	False	2025-03-21	C0393520	1177
212900	False	2025-03-23		
212905	False	2025-03-20		
213000	True	2025-03-19	C5231391	2246
213002	False	2025-03-24		
213010	False	2025-03-21	C1859300	2031
213100	False	2025-03-23		
213200	True	2025-03-19	C1859298	1170
213300	True	2025-03-19	C0431399|C4551568	475
213400	False	2025-03-23	C3489626	
213500	False	2025-03-24	C1859283	
213600	True	2025-03-19	C4551624	1980
213700	True	2025-06-15	C0238052	909
213820	False	2025-03-23	C1859259	
213900	False	2025-03-23	C1859258	702
213950	False	2025-03-25	C1859257	
213980	True	2025-03-19	C1859252|C5677021	1394|228407
214100	True	2025-03-19	C0043459|C1865803|C1865804|C4721541	79189|912
214110	True	2025-03-21	C3550273|C3550274	79189|912
214150	True	2025-08-03	C0220722	1466|191
214200	False	2025-03-24		
214290	False	2025-03-25	C0432160	
214300	True	2025-03-19	C1859209	2345
214350	True	2025-03-19	C0406733	1401
214370	False	2025-03-20	C1861669	90103
214380	False	2025-03-21		
214400	True	2025-03-20	C1859198	99948
214450	True	2025-03-23	C1859194	381|79476
214500	True	2025-03-19	C0007965	167
214700	True	2025-05-11	C0267662	53689
214800	True	2025-07-06	C0265354	138
214900	False	2025-03-21	C0268314	1414
214950	True	2025-03-19	C1858328	79095
214980	False	2025-03-25	C1859161	
215030	False	2025-03-25	C0549472	
215045	True	2025-03-19	C1859148	50945
215050	False	2025-03-23	C1859147	
215100	True	2025-08-17	C0282529|C1859133	177|309789
215105	False	2025-03-24	C1859132	79347
215140	True	2025-03-19	C2931048	1426
215150	True	2025-03-19	C5551484	1427
215250	False	2025-03-20	C1859104	
215300	True	2025-03-19	C0008479	55880
215400	False	2025-03-23	C5441694	178
